Date,Store,Product,Category,Actual_Sales,Predicted_Sales,Unit_Price
2026-02-28,Store C - Suburb,Cheese,Dairy,160,159,5.18
2026-02-28,Store C - Suburb,Yogurt,Dairy,131,137,2.04
2026-02-28,Store C - Suburb,Chicken,Meat,78,75,8.23
2026-02-28,Store C - Suburb,Beef,Meat,89,83,10.94
2026-02-28,Store C - Suburb,Bread,Bakery,152,153,2.69
2026-02-28,Store C - Suburb,Oranges,Fresh Produce,163,169,2.19
2026-02-28,Store C - Suburb,Carrots,Fresh Produce,151,147,1.5
2026-02-28,Store C - Suburb,Salmon,Meat,115,110,12.54
2026-02-28,Store C - Suburb,Butter,Dairy,161,168,3.25
2026-02-28,Store C - Suburb,Muffins,Bakery,127,130,3.16
2026-03-01,Store C - Suburb,Apples,Fresh Produce,97,96,2.32
2026-03-01,Store C - Suburb,Bananas,Fresh Produce,111,115,1.13
2026-03-01,Store C - Suburb,Lettuce,Fresh Produce,153,148,1.63
2026-03-01,Store C - Suburb,Tomatoes,Fresh Produce,62,59,2.33
2026-03-01,Store C - Suburb,Milk,Dairy,73,75,1.63
2026-03-01,Store C - Suburb,Cheese,Dairy,78,80,4.6
2026-03-01,Store C - Suburb,Yogurt,Dairy,128,127,2.13
2026-03-01,Store C - Suburb,Chicken,Meat,133,136,7.55
2026-03-01,Store C - Suburb,Beef,Meat,176,185,9.96
2026-03-01,Store C - Suburb,Bread,Bakery,101,101,2.56
2026-03-01,Store C - Suburb,Oranges,Fresh Produce,174,180,1.84
2026-03-01,Store C - Suburb,Carrots,Fresh Produce,123,129,1.6
2026-03-01,Store C - Suburb,Salmon,Meat,123,121,11.14
2026-03-01,Store C - Suburb,Butter,Dairy,91,91,3.84
2026-03-01,Store C - Suburb,Muffins,Bakery,145,147,3.11
2026-03-02,Store C - Suburb,Apples,Fresh Produce,62,61,2.34
2026-03-02,Store C - Suburb,Bananas,Fresh Produce,136,132,1.2
2026-03-02,Store C - Suburb,Lettuce,Fresh Produce,98,98,1.68
2026-03-02,Store C - Suburb,Tomatoes,Fresh Produce,118,110,2.05
2026-03-02,Store C - Suburb,Milk,Dairy,101,104,1.53
2026-03-02,Store C - Suburb,Cheese,Dairy,158,166,5.02
2026-03-02,Store C - Suburb,Yogurt,Dairy,109,116,1.9
2026-03-02,Store C - Suburb,Chicken,Meat,45,44,7.34
2026-03-02,Store C - Suburb,Beef,Meat,43,45,10.58
2026-03-02,Store C - Suburb,Bread,Bakery,107,111,2.95
2026-03-02,Store C - Suburb,Oranges,Fresh Produce,148,154,1.97
2026-03-02,Store C - Suburb,Carrots,Fresh Produce,90,87,1.43
2026-03-02,Store C - Suburb,Salmon,Meat,138,140,11.92
2026-03-02,Store C - Suburb,Butter,Dairy,125,124,3.8
2026-03-02,Store C - Suburb,Muffins,Bakery,71,72,2.83
2026-03-03,Store C - Suburb,Apples,Fresh Produce,149,151,2.4
2026-03-03,Store C - Suburb,Bananas,Fresh Produce,100,104,1.27
2026-03-03,Store C - Suburb,Lettuce,Fresh Produce,60,58,1.77
2026-03-03,Store C - Suburb,Tomatoes,Fresh Produce,123,120,2.37
2026-03-03,Store C - Suburb,Milk,Dairy,104,107,1.5
2026-03-03,Store C - Suburb,Cheese,Dairy,136,131,4.75
2026-03-03,Store C - Suburb,Yogurt,Dairy,102,107,2.1
2026-03-03,Store C - Suburb,Chicken,Meat,43,41,8.16
2026-03-03,Store C - Suburb,Beef,Meat,60,60,10.94
2026-03-03,Store C - Suburb,Bread,Bakery,58,55,2.69
2026-03-03,Store C - Suburb,Oranges,Fresh Produce,63,66,1.84
2026-03-03,Store C - Suburb,Carrots,Fresh Produce,131,122,1.52
2026-03-03,Store C - Suburb,Salmon,Meat,69,66,11.5
2026-03-03,Store C - Suburb,Butter,Dairy,112,110,3.56
2026-03-03,Store C - Suburb,Muffins,Bakery,63,64,2.76
2026-03-04,Store C - Suburb,Apples,Fresh Produce,113,116,2.38
2026-03-04,Store C - Suburb,Bananas,Fresh Produce,47,50,1.11
2026-03-04,Store C - Suburb,Lettuce,Fresh Produce,58,56,1.85
2026-03-04,Store C - Suburb,Tomatoes,Fresh Produce,63,63,2.25
2026-03-04,Store C - Suburb,Milk,Dairy,148,138,1.44
2026-03-04,Store C - Suburb,Cheese,Dairy,91,88,4.58
2026-03-04,Store C - Suburb,Yogurt,Dairy,148,140,2.09
2026-03-04,Store C - Suburb,Chicken,Meat,83,84,7.12
2026-03-04,Store C - Suburb,Beef,Meat,114,120,10.41
2026-03-04,Store C - Suburb,Bread,Bakery,112,116,2.8
2026-03-04,Store C - Suburb,Oranges,Fresh Produce,65,65,2.09
2026-03-04,Store C - Suburb,Carrots,Fresh Produce,97,93,1.54
2026-03-04,Store C - Suburb,Salmon,Meat,54,53,11.74
2026-03-04,Store C - Suburb,Butter,Dairy,120,116,3.3
2026-03-04,Store C - Suburb,Muffins,Bakery,79,73,2.73
2026-03-05,Store C - Suburb,Apples,Fresh Produce,101,107,2.48
2026-03-05,Store C - Suburb,Bananas,Fresh Produce,143,138,1.32
2026-03-05,Store C - Suburb,Lettuce,Fresh Produce,56,53,1.8
2026-03-05,Store C - Suburb,Tomatoes,Fresh Produce,64,60,2.36
2026-03-05,Store C - Suburb,Milk,Dairy,80,84,1.62
2026-03-05,Store C - Suburb,Cheese,Dairy,132,138,4.88
2026-03-05,Store C - Suburb,Yogurt,Dairy,57,55,1.9
2026-03-05,Store C - Suburb,Chicken,Meat,116,118,8.19
2026-03-05,Store C - Suburb,Beef,Meat,124,128,9.05
2026-03-05,Store C - Suburb,Bread,Bakery,127,123,2.75
2026-03-05,Store C - Suburb,Oranges,Fresh Produce,51,49,1.83
2026-03-05,Store C - Suburb,Carrots,Fresh Produce,103,107,1.63
2026-03-05,Store C - Suburb,Salmon,Meat,116,117,12.38
2026-03-05,Store C - Suburb,Butter,Dairy,153,162,3.45
2026-03-05,Store C - Suburb,Muffins,Bakery,111,115,2.7
2026-03-06,Store C - Suburb,Apples,Fresh Produce,66,68,2.43
2026-03-06,Store C - Suburb,Bananas,Fresh Produce,88,84,1.21
2026-03-06,Store C - Suburb,Lettuce,Fresh Produce,112,109,1.71
2026-03-06,Store C - Suburb,Tomatoes,Fresh Produce,141,145,2.2
2026-03-06,Store C - Suburb,Milk,Dairy,116,120,1.54
2026-03-06,Store C - Suburb,Cheese,Dairy,76,80,5.16
2026-03-06,Store C - Suburb,Yogurt,Dairy,66,65,2.17
2026-03-06,Store C - Suburb,Chicken,Meat,147,156,7.98
2026-03-06,Store C - Suburb,Beef,Meat,82,80,10.88
2026-03-06,Store C - Suburb,Bread,Bakery,83,85,3.04
2026-03-06,Store C - Suburb,Oranges,Fresh Produce,141,142,2.0
2026-03-06,Store C - Suburb,Carrots,Fresh Produce,154,147,1.41
2026-03-06,Store C - Suburb,Salmon,Meat,137,137,11.12
2026-03-06,Store C - Suburb,Butter,Dairy,137,145,3.57
2026-03-06,Store C - Suburb,Muffins,Bakery,81,85,3.25
2026-03-07,Store C - Suburb,Apples,Fresh Produce,95,96,2.39
2026-03-07,Store C - Suburb,Bananas,Fresh Produce,125,125,1.22
2026-03-07,Store C - Suburb,Lettuce,Fresh Produce,100,96,1.67
2026-03-07,Store C - Suburb,Tomatoes,Fresh Produce,143,137,2.03
2026-03-07,Store C - Suburb,Milk,Dairy,72,69,1.62
2026-03-07,Store C - Suburb,Cheese,Dairy,121,122,4.68
2026-03-07,Store C - Suburb,Yogurt,Dairy,132,138,1.94
2026-03-07,Store C - Suburb,Chicken,Meat,63,66,7.95
2026-03-07,Store C - Suburb,Beef,Meat,126,132,10.94
2026-03-07,Store C - Suburb,Bread,Bakery,132,137,2.88
2026-03-07,Store C - Suburb,Oranges,Fresh Produce,134,141,2.03
2026-03-07,Store C - Suburb,Carrots,Fresh Produce,123,119,1.64
2026-03-07,Store C - Suburb,Salmon,Meat,156,156,11.77
2026-03-07,Store C - Suburb,Butter,Dairy,78,77,3.8
2026-03-07,Store C - Suburb,Muffins,Bakery,72,74,2.85
2026-03-08,Store C - Suburb,Apples,Fresh Produce,110,115,2.5
2026-03-08,Store C - Suburb,Bananas,Fresh Produce,146,143,1.14
2026-03-08,Store C - Suburb,Lettuce,Fresh Produce,123,129,1.95
2026-03-08,Store C - Suburb,Tomatoes,Fresh Produce,166,164,2.22
2026-03-08,Store C - Suburb,Milk,Dairy,106,103,1.57
2026-03-08,Store C - Suburb,Cheese,Dairy,140,142,5.3
2026-03-08,Store C - Suburb,Yogurt,Dairy,137,134,1.9
2026-03-08,Store C - Suburb,Chicken,Meat,139,136,8.06
2026-03-08,Store C - Suburb,Beef,Meat,87,89,9.43
2026-03-08,Store C - Suburb,Bread,Bakery,90,95,2.57
2026-03-08,Store C - Suburb,Oranges,Fresh Produce,53,50,1.91
2026-03-08,Store C - Suburb,Carrots,Fresh Produce,90,88,1.62
2026-03-08,Store C - Suburb,Salmon,Meat,150,147,13.11
2026-03-08,Store C - Suburb,Butter,Dairy,89,93,3.38
2026-03-08,Store C - Suburb,Muffins,Bakery,115,108,3.01
2026-03-09,Store C - Suburb,Apples,Fresh Produce,116,120,2.58
2026-03-09,Store C - Suburb,Bananas,Fresh Produce,118,121,1.15
2026-03-09,Store C - Suburb,Lettuce,Fresh Produce,111,114,1.83
2026-03-09,Store C - Suburb,Tomatoes,Fresh Produce,86,86,2.08
2026-03-09,Store C - Suburb,Milk,Dairy,121,118,1.36
2026-03-09,Store C - Suburb,Cheese,Dairy,109,111,4.66
2026-03-09,Store C - Suburb,Yogurt,Dairy,110,115,1.84
2026-03-09,Store C - Suburb,Chicken,Meat,121,127,7.01
2026-03-09,Store C - Suburb,Beef,Meat,105,104,9.86
2026-03-09,Store C - Suburb,Bread,Bakery,41,41,2.58
2026-03-09,Store C - Suburb,Oranges,Fresh Produce,69,70,2.0
2026-03-09,Store C - Suburb,Carrots,Fresh Produce,73,72,1.55
2026-03-09,Store C - Suburb,Salmon,Meat,56,56,12.42
2026-03-09,Store C - Suburb,Butter,Dairy,128,124,3.4
2026-03-09,Store C - Suburb,Muffins,Bakery,40,37,3.17
2026-03-10,Store C - Suburb,Apples,Fresh Produce,114,108,2.74
2026-03-10,Store C - Suburb,Bananas,Fresh Produce,61,64,1.29
2026-03-10,Store C - Suburb,Lettuce,Fresh Produce,81,77,1.74
2026-03-10,Store C - Suburb,Tomatoes,Fresh Produce,111,114,1.99
2026-03-10,Store C - Suburb,Milk,Dairy,105,99,1.36
2026-03-10,Store C - Suburb,Cheese,Dairy,44,45,4.64
2026-03-10,Store C - Suburb,Yogurt,Dairy,62,64,1.88
2026-03-10,Store C - Suburb,Chicken,Meat,43,45,8.06
2026-03-10,Store C - Suburb,Beef,Meat,78,74,10.44
2026-03-10,Store C - Suburb,Bread,Bakery,49,51,2.98
2026-03-10,Store C - Suburb,Oranges,Fresh Produce,98,103,2.09
2026-03-10,Store C - Suburb,Carrots,Fresh Produce,94,88,1.56
2026-03-10,Store C - Suburb,Salmon,Meat,131,132,12.02
2026-03-10,Store C - Suburb,Butter,Dairy,105,107,3.79
2026-03-10,Store C - Suburb,Muffins,Bakery,104,96,3.07
2026-03-11,Store C - Suburb,Apples,Fresh Produce,94,88,2.45
2026-03-11,Store C - Suburb,Bananas,Fresh Produce,54,51,1.16
2026-03-11,Store C - Suburb,Lettuce,Fresh Produce,114,107,1.86
2026-03-11,Store C - Suburb,Tomatoes,Fresh Produce,63,63,1.99
2026-03-11,Store C - Suburb,Milk,Dairy,79,75,1.38
2026-03-11,Store C - Suburb,Cheese,Dairy,101,103,4.68
2026-03-11,Store C - Suburb,Yogurt,Dairy,89,84,2.0
2026-03-11,Store C - Suburb,Chicken,Meat,128,121,7.67
2026-03-11,Store C - Suburb,Beef,Meat,96,93,9.16
2026-03-11,Store C - Suburb,Bread,Bakery,56,59,2.73
2026-03-11,Store C - Suburb,Oranges,Fresh Produce,48,49,1.95
2026-03-11,Store C - Suburb,Carrots,Fresh Produce,60,59,1.38
2026-03-11,Store C - Suburb,Salmon,Meat,85,82,12.52
2026-03-11,Store C - Suburb,Butter,Dairy,55,51,3.85
2026-03-11,Store C - Suburb,Muffins,Bakery,83,86,3.14
2026-03-12,Store C - Suburb,Apples,Fresh Produce,48,49,2.62
2026-03-12,Store C - Suburb,Bananas,Fresh Produce,77,80,1.1
2026-03-12,Store C - Suburb,Lettuce,Fresh Produce,86,89,1.79
2026-03-12,Store C - Suburb,Tomatoes,Fresh Produce,72,71,2.09
2026-03-12,Store C - Suburb,Milk,Dairy,110,114,1.42
2026-03-12,Store C - Suburb,Cheese,Dairy,72,71,4.55
2026-03-12,Store C - Suburb,Yogurt,Dairy,96,95,1.91
2026-03-12,Store C - Suburb,Chicken,Meat,53,55,7.57
2026-03-12,Store C - Suburb,Beef,Meat,34,32,10.12
2026-03-12,Store C - Suburb,Bread,Bakery,60,56,2.62
2026-03-12,Store C - Suburb,Oranges,Fresh Produce,58,61,1.88
2026-03-12,Store C - Suburb,Carrots,Fresh Produce,54,52,1.39
2026-03-12,Store C - Suburb,Salmon,Meat,76,73,11.02
2026-03-12,Store C - Suburb,Butter,Dairy,45,45,3.2
2026-03-12,Store C - Suburb,Muffins,Bakery,88,93,3.26
2026-03-13,Store C - Suburb,Apples,Fresh Produce,103,99,2.67
2026-03-13,Store C - Suburb,Bananas,Fresh Produce,51,51,1.2
2026-03-13,Store C - Suburb,Lettuce,Fresh Produce,69,71,1.94
2026-03-13,Store C - Suburb,Tomatoes,Fresh Produce,118,118,2.41
2026-03-13,Store C - Suburb,Milk,Dairy,105,110,1.58
2026-03-13,Store C - Suburb,Cheese,Dairy,51,53,4.51
2026-03-13,Store C - Suburb,Yogurt,Dairy,75,73,2.03
2026-03-13,Store C - Suburb,Chicken,Meat,104,98,7.08
2026-03-13,Store C - Suburb,Beef,Meat,77,71,10.38
2026-03-13,Store C - Suburb,Bread,Bakery,97,94,2.81
2026-03-13,Store C - Suburb,Oranges,Fresh Produce,58,55,1.94
2026-03-13,Store C - Suburb,Carrots,Fresh Produce,36,37,1.64
2026-03-13,Store C - Suburb,Salmon,Meat,93,98,11.79
2026-03-13,Store C - Suburb,Butter,Dairy,103,96,3.32
2026-03-13,Store C - Suburb,Muffins,Bakery,67,67,2.83
2026-03-14,Store C - Suburb,Apples,Fresh Produce,83,80,2.35
2026-03-14,Store C - Suburb,Bananas,Fresh Produce,109,109,1.26
2026-03-14,Store C - Suburb,Lettuce,Fresh Produce,55,58,1.64
2026-03-14,Store C - Suburb,Tomatoes,Fresh Produce,45,42,2.04
2026-03-14,Store C - Suburb,Milk,Dairy,41,41,1.63
2026-03-14,Store C - Suburb,Cheese,Dairy,82,77,5.33
2026-03-14,Store C - Suburb,Yogurt,Dairy,154,149,2.05
2026-03-14,Store C - Suburb,Chicken,Meat,97,92,7.95
2026-03-14,Store C - Suburb,Beef,Meat,95,90,9.87
2026-03-14,Store C - Suburb,Bread,Bakery,97,103,2.56
2026-03-14,Store C - Suburb,Oranges,Fresh Produce,137,133,2.04
2026-03-14,Store C - Suburb,Carrots,Fresh Produce,45,45,1.41
2026-03-14,Store C - Suburb,Salmon,Meat,89,86,11.4
2026-03-14,Store C - Suburb,Butter,Dairy,80,82,3.27
2026-03-14,Store C - Suburb,Muffins,Bakery,84,83,3.12
2026-03-15,Store C - Suburb,Apples,Fresh Produce,69,72,2.59
2026-03-15,Store C - Suburb,Bananas,Fresh Produce,140,133,1.31
2026-03-15,Store C - Suburb,Lettuce,Fresh Produce,135,136,1.68
2026-03-15,Store C - Suburb,Tomatoes,Fresh Produce,72,71,2.28
2026-03-15,Store C - Suburb,Milk,Dairy,56,56,1.41
2026-03-15,Store C - Suburb,Cheese,Dairy,40,41,5.06
2026-03-15,Store C - Suburb,Yogurt,Dairy,62,64,2.11
2026-03-15,Store C - Suburb,Chicken,Meat,112,118,7.83
2026-03-15,Store C - Suburb,Beef,Meat,83,84,9.24
2026-03-15,Store C - Suburb,Bread,Bakery,129,135,2.61
2026-03-15,Store C - Suburb,Oranges,Fresh Produce,43,45,1.85
2026-03-15,Store C - Suburb,Carrots,Fresh Produce,61,63,1.5
2026-03-15,Store C - Suburb,Salmon,Meat,44,42,11.37
2026-03-15,Store C - Suburb,Butter,Dairy,76,74,3.34
2026-03-15,Store C - Suburb,Muffins,Bakery,111,104,2.87
2026-03-16,Store C - Suburb,Apples,Fresh Produce,78,75,2.6
2026-03-16,Store C - Suburb,Bananas,Fresh Produce,34,35,1.31
2026-03-16,Store C - Suburb,Lettuce,Fresh Produce,86,89,1.63
2026-03-16,Store C - Suburb,Tomatoes,Fresh Produce,58,54,2.38
2026-03-16,Store C - Suburb,Milk,Dairy,88,87,1.55
2026-03-16,Store C - Suburb,Cheese,Dairy,31,32,5.23
2026-03-16,Store C - Suburb,Yogurt,Dairy,101,105,2.1
2026-03-16,Store C - Suburb,Chicken,Meat,66,64,6.81
2026-03-16,Store C - Suburb,Beef,Meat,30,28,9.31
2026-03-16,Store C - Suburb,Bread,Bakery,42,43,2.99
2026-03-16,Store C - Suburb,Oranges,Fresh Produce,80,75,2.08
2026-03-16,Store C - Suburb,Carrots,Fresh Produce,79,79,1.64
2026-03-16,Store C - Suburb,Salmon,Meat,107,110,11.05
2026-03-16,Store C - Suburb,Butter,Dairy,92,85,3.27
2026-03-16,Store C - Suburb,Muffins,Bakery,63,58,3.29
2026-03-17,Store C - Suburb,Apples,Fresh Produce,91,89,2.51
2026-03-17,Store C - Suburb,Bananas,Fresh Produce,91,92,1.29
2026-03-17,Store C - Suburb,Lettuce,Fresh Produce,72,71,1.62
2026-03-17,Store C - Suburb,Tomatoes,Fresh Produce,102,98,2.42
2026-03-17,Store C - Suburb,Milk,Dairy,106,100,1.43
2026-03-17,Store C - Suburb,Cheese,Dairy,100,99,4.73
2026-03-17,Store C - Suburb,Yogurt,Dairy,63,62,1.82
2026-03-17,Store C - Suburb,Chicken,Meat,100,105,7.94
2026-03-17,Store C - Suburb,Beef,Meat,94,96,10.54
2026-03-17,Store C - Suburb,Bread,Bakery,77,72,2.55
2026-03-17,Store C - Suburb,Oranges,Fresh Produce,87,82,1.9
2026-03-17,Store C - Suburb,Carrots,Fresh Produce,69,71,1.59
2026-03-17,Store C - Suburb,Salmon,Meat,80,74,11.83
2026-03-17,Store C - Suburb,Butter,Dairy,89,91,3.56
2026-03-17,Store C - Suburb,Muffins,Bakery,99,95,3.09
2026-03-18,Store C - Suburb,Apples,Fresh Produce,71,71,2.31
2026-03-18,Store C - Suburb,Bananas,Fresh Produce,47,46,1.13
2026-03-18,Store C - Suburb,Lettuce,Fresh Produce,62,62,1.93
2026-03-18,Store C - Suburb,Tomatoes,Fresh Produce,116,115,2.06
2026-03-18,Store C - Suburb,Milk,Dairy,66,65,1.57
2026-03-18,Store C - Suburb,Cheese,Dairy,45,45,5.33
2026-03-18,Store C - Suburb,Yogurt,Dairy,47,49,2.12
2026-03-18,Store C - Suburb,Chicken,Meat,105,102,7.08
2026-03-18,Store C - Suburb,Beef,Meat,36,35,10.53
2026-03-18,Store C - Suburb,Bread,Bakery,86,84,3.0
2026-03-18,Store C - Suburb,Oranges,Fresh Produce,50,48,1.85
2026-03-18,Store C - Suburb,Carrots,Fresh Produce,107,105,1.42
2026-03-18,Store C - Suburb,Salmon,Meat,62,61,11.46
2026-03-18,Store C - Suburb,Butter,Dairy,106,105,3.65
2026-03-18,Store C - Suburb,Muffins,Bakery,106,100,2.86
2026-03-19,Store C - Suburb,Apples,Fresh Produce,46,44,2.3
2026-03-19,Store C - Suburb,Bananas,Fresh Produce,61,57,1.08
2026-03-19,Store C - Suburb,Lettuce,Fresh Produce,80,80,1.7
2026-03-19,Store C - Suburb,Tomatoes,Fresh Produce,115,109,2.13
2026-03-19,Store C - Suburb,Milk,Dairy,92,89,1.42
2026-03-19,Store C - Suburb,Cheese,Dairy,107,106,5.17
2026-03-19,Store C - Suburb,Yogurt,Dairy,109,105,1.88
2026-03-19,Store C - Suburb,Chicken,Meat,110,112,7.77
2026-03-19,Store C - Suburb,Beef,Meat,118,113,9.28
2026-03-19,Store C - Suburb,Bread,Bakery,37,38,2.92
2026-03-19,Store C - Suburb,Oranges,Fresh Produce,83,88,2.09
2026-03-19,Store C - Suburb,Carrots,Fresh Produce,76,77,1.53
2026-03-19,Store C - Suburb,Salmon,Meat,37,37,11.64
2026-03-19,Store C - Suburb,Butter,Dairy,69,68,3.52
2026-03-19,Store C - Suburb,Muffins,Bakery,64,64,2.83
2026-03-20,Store C - Suburb,Apples,Fresh Produce,51,52,2.32
2026-03-20,Store C - Suburb,Bananas,Fresh Produce,98,101,1.18
2026-03-20,Store C - Suburb,Lettuce,Fresh Produce,38,39,1.86
2026-03-20,Store C - Suburb,Tomatoes,Fresh Produce,65,68,2.18
2026-03-20,Store C - Suburb,Milk,Dairy,84,85,1.49
2026-03-20,Store C - Suburb,Cheese,Dairy,100,93,4.72
2026-03-20,Store C - Suburb,Yogurt,Dairy,76,76,1.95
2026-03-20,Store C - Suburb,Chicken,Meat,59,58,8.05
2026-03-20,Store C - Suburb,Beef,Meat,121,126,9.4
2026-03-20,Store C - Suburb,Bread,Bakery,114,115,2.89
2026-03-20,Store C - Suburb,Oranges,Fresh Produce,100,95,1.91
2026-03-20,Store C - Suburb,Carrots,Fresh Produce,50,52,1.57
2026-03-20,Store C - Suburb,Salmon,Meat,123,128,11.74
2026-03-20,Store C - Suburb,Butter,Dairy,88,84,3.5
2026-03-20,Store C - Suburb,Muffins,Bakery,38,38,2.75
2026-03-21,Store C - Suburb,Apples,Fresh Produce,57,58,2.56
2026-03-21,Store C - Suburb,Bananas,Fresh Produce,134,131,1.28
2026-03-21,Store C - Suburb,Lettuce,Fresh Produce,56,54,1.88
2026-03-21,Store C - Suburb,Tomatoes,Fresh Produce,71,66,2.22
2026-03-21,Store C - Suburb,Milk,Dairy,113,109,1.36
2026-03-21,Store C - Suburb,Cheese,Dairy,130,133,5.2
2026-03-21,Store C - Suburb,Yogurt,Dairy,47,49,1.95
2026-03-21,Store C - Suburb,Chicken,Meat,70,73,8.11
2026-03-21,Store C - Suburb,Beef,Meat,168,175,9.72
2026-03-21,Store C - Suburb,Bread,Bakery,68,67,3.08
2026-03-21,Store C - Suburb,Oranges,Fresh Produce,120,118,2.16
2026-03-21,Store C - Suburb,Carrots,Fresh Produce,146,142,1.58
2026-03-21,Store C - Suburb,Salmon,Meat,84,79,12.29
2026-03-21,Store C - Suburb,Butter,Dairy,163,166,3.82
2026-03-21,Store C - Suburb,Muffins,Bakery,106,103,3.05
2026-03-22,Store C - Suburb,Apples,Fresh Produce,131,123,2.32
2026-03-22,Store C - Suburb,Bananas,Fresh Produce,107,100,1.22
2026-03-22,Store C - Suburb,Lettuce,Fresh Produce,42,40,1.76
2026-03-22,Store C - Suburb,Tomatoes,Fresh Produce,136,132,2.27
2026-03-22,Store C - Suburb,Milk,Dairy,92,85,1.45
2026-03-22,Store C - Suburb,Cheese,Dairy,71,75,4.54
2026-03-22,Store C - Suburb,Yogurt,Dairy,51,52,2.06
2026-03-22,Store C - Suburb,Chicken,Meat,97,98,7.23
2026-03-22,Store C - Suburb,Beef,Meat,52,53,10.25
2026-03-22,Store C - Suburb,Bread,Bakery,143,136,2.89
2026-03-22,Store C - Suburb,Oranges,Fresh Produce,162,158,1.87
2026-03-22,Store C - Suburb,Carrots,Fresh Produce,127,131,1.47
2026-03-22,Store C - Suburb,Salmon,Meat,153,156,12.42
2026-03-22,Store C - Suburb,Butter,Dairy,133,133,3.29
2026-03-22,Store C - Suburb,Muffins,Bakery,155,154,3.26
2026-03-23,Store C - Suburb,Apples,Fresh Produce,136,135,2.61
2026-03-23,Store C - Suburb,Bananas,Fresh Produce,60,56,1.19
2026-03-23,Store C - Suburb,Lettuce,Fresh Produce,109,106,1.9
2026-03-23,Store C - Suburb,Tomatoes,Fresh Produce,81,78,2.19
2026-03-23,Store C - Suburb,Milk,Dairy,95,91,1.38
2026-03-23,Store C - Suburb,Cheese,Dairy,40,40,4.94
2026-03-23,Store C - Suburb,Yogurt,Dairy,48,50,2.01
2026-03-23,Store C - Suburb,Chicken,Meat,130,121,8.12
2026-03-23,Store C - Suburb,Beef,Meat,140,142,10.07
2026-03-23,Store C - Suburb,Bread,Bakery,78,80,2.81
2026-03-23,Store C - Suburb,Oranges,Fresh Produce,76,71,1.85
2026-03-23,Store C - Suburb,Carrots,Fresh Produce,68,71,1.42
2026-03-23,Store C - Suburb,Salmon,Meat,61,58,12.11
2026-03-23,Store C - Suburb,Butter,Dairy,77,81,3.85
2026-03-23,Store C - Suburb,Muffins,Bakery,107,111,2.92
2026-03-24,Store C - Suburb,Apples,Fresh Produce,109,113,2.34
2026-03-24,Store C - Suburb,Bananas,Fresh Produce,91,85,1.23
2026-03-24,Store C - Suburb,Lettuce,Fresh Produce,83,83,1.76
2026-03-24,Store C - Suburb,Tomatoes,Fresh Produce,117,109,2.0
2026-03-24,Store C - Suburb,Milk,Dairy,113,118,1.53
2026-03-24,Store C - Suburb,Cheese,Dairy,114,111,4.9
2026-03-24,Store C - Suburb,Yogurt,Dairy,105,109,1.8
2026-03-24,Store C - Suburb,Chicken,Meat,138,131,7.65
2026-03-24,Store C - Suburb,Beef,Meat,84,80,9.69
2026-03-24,Store C - Suburb,Bread,Bakery,113,111,3.05
2026-03-24,Store C - Suburb,Oranges,Fresh Produce,90,89,1.91
2026-03-24,Store C - Suburb,Carrots,Fresh Produce,47,48,1.54
2026-03-24,Store C - Suburb,Salmon,Meat,127,128,12.94
2026-03-24,Store C - Suburb,Butter,Dairy,132,139,3.34
2026-03-24,Store C - Suburb,Muffins,Bakery,81,84,3.1
2026-03-25,Store C - Suburb,Apples,Fresh Produce,160,158,2.62
2026-03-25,Store C - Suburb,Bananas,Fresh Produce,152,157,1.13
2026-03-25,Store C - Suburb,Lettuce,Fresh Produce,109,107,1.89
2026-03-25,Store C - Suburb,Tomatoes,Fresh Produce,106,110,2.24
2026-03-25,Store C - Suburb,Milk,Dairy,105,106,1.62
2026-03-25,Store C - Suburb,Cheese,Dairy,89,95,4.86
2026-03-25,Store C - Suburb,Yogurt,Dairy,114,114,1.98
2026-03-25,Store C - Suburb,Chicken,Meat,75,71,7.7
2026-03-25,Store C - Suburb,Beef,Meat,60,59,10.05
2026-03-25,Store C - Suburb,Bread,Bakery,102,101,2.57
2026-03-25,Store C - Suburb,Oranges,Fresh Produce,96,100,2.06
2026-03-25,Store C - Suburb,Carrots,Fresh Produce,91,94,1.41
2026-03-25,Store C - Suburb,Salmon,Meat,119,113,12.61
2026-03-25,Store C - Suburb,Butter,Dairy,114,107,3.65
2026-03-25,Store C - Suburb,Muffins,Bakery,63,63,2.9
2026-03-26,Store C - Suburb,Apples,Fresh Produce,121,128,2.41
2026-03-26,Store C - Suburb,Bananas,Fresh Produce,113,108,1.1
2026-03-26,Store C - Suburb,Lettuce,Fresh Produce,139,146,1.81
2026-03-26,Store C - Suburb,Tomatoes,Fresh Produce,86,85,2.07
2026-03-26,Store C - Suburb,Milk,Dairy,84,79,1.41
2026-03-26,Store C - Suburb,Cheese,Dairy,67,68,5.42
2026-03-26,Store C - Suburb,Yogurt,Dairy,125,122,1.86
2026-03-26,Store C - Suburb,Chicken,Meat,74,69,7.36
2026-03-26,Store C - Suburb,Beef,Meat,87,87,9.71
2026-03-26,Store C - Suburb,Bread,Bakery,116,123,2.62
2026-03-26,Store C - Suburb,Oranges,Fresh Produce,81,85,2.11
2026-03-26,Store C - Suburb,Carrots,Fresh Produce,69,73,1.37
2026-03-26,Store C - Suburb,Salmon,Meat,110,108,10.93
2026-03-26,Store C - Suburb,Butter,Dairy,155,163,3.56
